IMAGE_PATH,LABEL
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/61.capture_d’écran_2019_09_12_à_17.35.01.png_220x220.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/59.661_2fmagic_article_actu_2f1d4_2fba5_2f4d184fc36fad23bc2199bb1448_2fclimat_donald_trump_se_moque_de_greta_thunberg_sur_twitter_7c1d4ba54d184fc36fad23bc2199bb1448.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/64.img_top.jpg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Lupus/52.19596242.jpg,Lupus
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/10.out4fame_festival_2016___kaaris.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/81.la_fouine_n_est_pas_contre_l_idee_d_un_feat_avec_fianso_et_kaaris_1578783494.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/86.5122bf1_5731103_01_06.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/70.la_fouine_920003.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/25.maxresdefault.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/88.2458939.jpg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/31.trump_64.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/2.400x400_rohff___credit_dr_believe.jpg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/74.41e12ff3e3f205889c014735e6018cf7.png,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/7.booba_kaaris.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/52.gettyimages_614931840_594x594.jpg,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/63.cardib.0.jpg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/50.rohff.jpg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/66.gettyimages_1147432824.jpg,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/49.p06gd4q3.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/23.20180802062733_5271.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/63.1183656_portrait_de_rohff.jpg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/13.rohff_en_prison_la_fouine_lui_apporte_son_soutien_big.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/45.703372_booba_et_la_fouine_bientot_la_reconcili_diapo_2.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/40.donald_trump.png,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/16.booba_menace_la_fille_de_kaaris_sur_instagram_et_les_fans_s_e2_80_99e_cc_81nervent_big.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/22.500x500.jpg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/17.maxresdefault.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/26.18979435.jpg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/27.4981043_le_rappeur_booba_en_concert_pour_la_prom_624x600_2.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/74.1153054_boobakaarisjpg.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/22.cardi_b_1_1.jpg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/84.booba_vs_kaaris___petit_guide_pratique_pour_se_faire_la_bagarre_en_toute_l__galit___5190.jpeg_north_414x736_transparent.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/64.7a83238993e615d8e60f2b3e3ddb7c1f3ce0ce88.jpeg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/22.lafouine78_77383411_487405548560923_9038840906428223598_n.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/52.kaaris.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Lupus/70.sinik.png,Lupus
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/9.nicki_minaj_mg_2019_vu_billboard_1548.jpg,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/25.14dbb5340cd7.jpg,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/52.6suc4_eb106bdxg9z_full_image_gallerybackground_en_us_1553618002133_sx1080_.png,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/30.belgaimage_156834281_1100x715.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/15.capture_d_e2_80_99e_cc_81cran_2019_06_24_a_cc_80_18.53.43.png_220x220.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/42.nicki_minaj_fans_werent_impressed_madame_tussauds_wax_figure.png,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Acné/4.20190404_roseanons.jpg,Acné
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/52.1132199_soldatmarocain.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/40.nicki_minaj_uhodit_na_pensiyu.jpg,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Acné/14.amber_rose.jpg,Acné
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/41.reutersdominick_reuter.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/87.870x489_rohff_x_booba_x_nej_64949.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/2.trump_dallas_101719_reuters_01_tt.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/23.cardi_b_2020_pre_grammy_gala_red_carpet_fashion_nicolas_jebran_couture_tom_lorenzo_site_1.jpg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/18.rohff_bagarre_generale_au_concert_de_marseille.jpg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/68.maxpeopleworld602562.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/41.booba_un_pop_up_store_dcntd_et_un_feat_avec_mhd_video.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/30.booba_saffiche_avec_des_cheveux_lisses_la_photo_hilarante_small.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Sclérodermie/9.beyonce_at_the_lion_king_2019_remake_premiere_1024x683.jpg,Sclérodermie
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/22.r_5022580_1382380010_7090.jpeg.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/79.220px_la_fouine_10_sep_2011__28cropped_29.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Lupus/55.geometricheskie_tatuirovki_ot_bikem_sinik_1.jpg,Lupus
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/68.5dbaf43d2100007240ad4793.jpeg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/78.booba_libre_apres_sa_bagarre_contre_kaaris_mais_pourquoi_est_il_prive_de_ses_enfants_jusqu_au_proces.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/37.5038286_donald_trump_en_conference_de_presse_dan_950x0_2.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/76.5d94f96468de6_rohff.jpg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/38.105212_1532336916.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/34.maxresdefault.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/74.la_fouine_13500.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/82.la_fouine_rap_benedictions_album_stream.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/13.tbt76iqbwhqkmbz2jaime7qfge.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/54.870x489_la_fouine_tease_son_concert_a_mawazine_2017.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/12.meek_mill_nicki_minaj.jpg,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Acné/19.451px_amber_rose___2014_people_magazine_awards__28cropped_29.jpg,Acné
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/6.ce_magnifique_message_de_respect_de_la_fouine__c3_a0_damso_pour_mettre_fin_au_clash.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/28.472px_cardi_b_photo_by_chris_allmeid__28cropped_29.jpg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Lupus/4.sinik_by_fantomas_320611_.jpg,Lupus
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/69.259069494008202.png,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/77.booba_panne.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/38.la_fouine_400x240.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/5.b1dsglvkgws.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/16.c1667bd10ad030cb9c9d3164cfcce6ca.jpg,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/18.fd321c5e5e3f82d5aef8b4163f6bca93.jpeg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/28.rohff_1024x504.jpg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/85.donald_trump_time_100_2019_080_1.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/83._109038634_hi056805066.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Acné/15.gettyimages_800833242.jpg,Acné
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/56.cardib_102.jpg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/32.nicki_minaj_harriet_tubman.png,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/6.sd0s450d.jpg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/8.benintimes_france_mort_de_jacques_chirac_booba_attaque_l_ancien_president_01.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/29_107735323_gettyimages_1057344180.jpg,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/53.la_fouine_liverpool_800x550.png,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/20.la_fouine_10.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/75.ils_m_e2_80_99parlent_du_clash_booba_rohff_j_e2_80_99trouve_m_c3_aame_plus__c3_a7a_marrant_60981015.png,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/7.nicki_minaj_kenneth_petty_1565991219.png,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/47.lafouine78_75564124_428068167863890_7662780833712057689_n.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/11.310x190_president_americain_donald_trump.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/57.maxresdefault.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Lupus/22.sinik_decouvrez_la_surprenante_reconversion_professionnelle_du_rappeur.jpg,Lupus
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/85.dry_56956.png,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/39.en_nicki_minaj_602.jpg,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/63.costume_institute_benefit_celebrating_the_opening_of_camp_notes_on_fashion_arrivals_the_metropolitan_museum_of_art_new_york_usa_shutterstock_editorial_10227741ax.jpg,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/9.fouine.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Sclérodermie/6.beyonce.jpg,Sclérodermie
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/50.kaaris_110219_v.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/44.20432653f964669fb7e366af72855.jpeg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/35.booba_clashe.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Acné/23.amber_rose_gives_birth_to_baby_no_2.jpg,Acné
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/26.200108072909_nicki_minaj_madame_tussauds_split_exlarge_169.jpg,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/58.20112295.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/35.afec073b953088d0f5d44df9a45ab49a.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Lupus/23.geometricheskie_tatuirovki_ot_bikem_sinik_26.jpg,Lupus
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Lupus/58.9ca0e9b2571a381d500ee541e28bd195.jpg,Lupus
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/52.sipa_00829503_000013.jpg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Sclérodermie/25.screen_shot_2018_11_01_at_1.06.58_pm.0.png,Sclérodermie
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/7.la_fouine_1.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/53.cardi_b_offset_dtf_magazine.jpg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/60.cardi_b.jpg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/67.donald_trump_souffrance_mort_kurdes.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/14.capture_d_e2_80_99e_cc_81cran_2019_12_27_a_cc_80_00.22.58.png_220x220.jpg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/62.boobaofficial_79599826_165924784619276_6607934401586596974_n_e1580143093406_364x205.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/44.time_100_donald_trump2.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/25.trump_1_ap_er_191021_hpmain_4x3_992.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/14.997460.jpg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Lupus/66.zafer_sinik.jpg,Lupus
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/72.la_fouine_je_suis_millionnaire_le_reste_je_m_en_fous.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/35.nickiminaj.jpg,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/68.ill_3524402_5f3f_04_12booba_x1p1.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/55.gettyimages_946418208.jpg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Acné/9.mvh5s2teznjkwekychzld0numtcuanbn.jpg,Acné
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/6.q45s0qs.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Sclérodermie/13.beyonce_lion_king.jpg,Sclérodermie
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/72.cover_r4x3w1000_5835a3d448420_donald_trump_le_6_octobre_2016.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/33.1209667_chencknews_president_donald_trump_among_speakers_at_republican_jewish_coalition_in_las_vegas.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/64.a_245750_1534928472_9603.jpeg.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/11.801x410_la_fouine_booba_damso.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Lupus/39.avatars_000027549397_rpp6kd_t500x500.jpg,Lupus
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Lupus/5.maxresdefault.jpg,Lupus
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/67.3b66ba43f635f6c19ca1af8753c0741f.jpeg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/23.19567657lpw_19568981_article_donald_trumpsyrieetatsunispetrole_jpg_6604159_660x281.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/3.801x410_fouiny.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/15.rohff_condamne_a_5_ans_de_prison_ferme_le_rappeur_fait_appel.jpeg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Lupus/18.r_10618825_1507825351_3294.jpeg.jpg,Lupus
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/56.s2d10sf.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Lupus/64.depositphotos_192185284_stock_photo_red_rock_canyon_nevada_scenic.jpg,Lupus
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/42.bz8np5bybvid7aqcspesdid173yaz4od7ed0xvvq.jpeg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/62.hj_750x_pad_750x1000_f8f8f8.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/8.voub5hr6_400x400.jpeg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/14.s01d2df.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/12.booba_kaaris_v2.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/34.801x410_la_fouine_6ix9ine.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/66.screen_0.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/31.rohff_envoie_hors_de_prix_son_tube_de_l_ete_videoclip.jpg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Lupus/16.a_b232dd7f.jpg,Lupus
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/90.booba_agresse_a_coups_de_ceinture.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Hemangiome/26.7bluwgp9_400x400.jpg,Hemangiome
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/43.09d2675ddb6387acb304a0d9de3099508c69a6b2.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/9.d548ea1_7d574f95d55d4232a934fc479a80cf6f_7d574f95d55d4232a934fc479a80cf6f_0.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/27.article_2611999_1d4fc29000000578_95_308x185.jpg,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/14.nicki_minaj.jpeg,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/5.7799260177_donald_trump_le_16_octobre_2019.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/28.456x256_notransform_fouine.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/61.rohff_sexprime_sur_le_featuring_avec_kaaris_et_ironise_sur_loctogone_g.png,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_foliacé/54.870x489_rohff_tpmp.png,Pemphigus_foliacé
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/47.cardi_b.jpg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/21.1s2d0f.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Impétigo/85.nicki_minaj002.jpg,Impétigo
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/5.cardi_b_offset_clive_davis_pre_grammy_party_shutterstock_post_2.jpg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Dermohypodermite_bactérienne_non_necrosante_dhbnn/92.cardi_b_i74452.jpg,Dermohypodermite_bactérienne_non_necrosante_dhbnn
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/46.booba_il_répond_aux_moqueries_sur_ses_jambes_de_coq_grande.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/31.384687_la_fouine_953x0_1.jpg,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/22.booba.jpeg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/84.president_americain_donald_trump_17_2019_poids_president_titres_medias_exemple_violence_cliches_autour_surpoids_0_728_513.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Chéloides/73.maitre_gims_souhaite_l_aneantissement_de_booba.jpg,Chéloides
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Acné/11.bcb6cdcc1ab5cacb6d4de640d2362c39.jpg,Acné
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Eczema_nummulaire/53.donald_trump.jpg,Eczema_nummulaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Pemphigus_vulgaire/59.la_fouine_560x600.png,Pemphigus_vulgaire
/home/joseph/idermatoDeepLearning/./data/raw_Data/images_medicales/Lupus/38.311877.jpg,Lupus
